time,open,high,low,close,volume
1763529600,4072.71,4075.37,4071.41,4075.13,2327
1763529900,4075.12,4075.48,4069.68,4071.85,2484
1763530200,4071.85,4072.77,4070.39,4072.22,2143
1763530500,4072.25,4073.18,4070.95,4072.33,1332
1763530800,4072.34,4074.31,4072.03,4073.21,1275
1763531100,4073.22,4076.08,4073.05,4074.99,1636
1763531400,4074.97,4076.23,4071.31,4071.32,1817
1763531700,4071.32,4071.8,4066.08,4066.93,1862
1763532000,4066.85,4068.59,4064.48,4068.47,1741
1763532300,4068.45,4069.95,4067.94,4069.78,1460
1763532600,4069.78,4071.01,4068.46,4068.7,1347
1763532900,4068.66,4071.55,4068.27,4070.56,1670
1763533200,4070.56,4071.26,4068.92,4069.97,1426
1763533500,4069.87,4075.72,4069.43,4074.29,1991
1763533800,4074.3,4076.9,4072.88,4073.97,1791
1763534100,4073.98,4075.7,4072.51,4075.68,1508
1763534400,4075.67,4076.55,4072.89,4074.87,1250
1763534700,4074.87,4074.92,4073.42,4074.08,1531
1763535000,4074.09,4076.88,4073.92,4076.2,1570
1763535300,4076.2,4076.58,4074.94,4075.17,1332
1763535600,4075.21,4077.15,4074.32,4075.38,1612
1763535900,4075.45,4079.16,4074.88,4079.06,1453
1763536200,4079.07,4079.47,4077.57,4079.11,1478
1763536500,4079.1,4089.47,4078.91,4086.75,2445
1763536800,4086.75,4091.93,4086.7,4091.35,2482
1763537100,4091.42,4092.18,4087.21,4088.77,2205
1763537400,4088.77,4097.26,4087.96,4095.46,2964
1763537700,4095.45,4097.38,4091.24,4093.01,2681
1763538000,4093.01,4093.13,4089.65,4092.55,2290
1763538300,4092.59,4094.21,4090.35,4093.71,2215
1763538600,4093.71,4095.54,4092.01,4092.77,1917
1763538900,4092.77,4095.45,4092.34,4095.42,2118
1763539200,4095.47,4098.58,4092.28,4093.99,2365
1763539500,4093.99,4096.93,4093.19,4096.04,2130
1763539800,4096.06,4098.48,4094.09,4096.86,2124
1763540100,4096.87,4096.87,4091.33,4092.01,1950
1763540400,4092.02,4092.7,4089.14,4089.84,1958
1763540700,4089.7,4094.19,4089.31,4092.25,1787
1763541000,4092.25,4093.88,4089.51,4093.87,1827
1763541300,4093.87,4095.38,4092.11,4095.19,1874
1763541600,4095.19,4095.45,4092.38,4094.11,1732
1763541900,4094.13,4095.28,4093.19,4094.3,1842
1763542200,4094.18,4095.24,4093.43,4094.56,1609
1763542500,4094.56,4094.56,4089.81,4091.0,1664
1763542800,4091.0,4092.69,4090.59,4092.52,1383
1763543100,4092.52,4092.81,4084.85,4087.24,2044
1763543400,4087.23,4087.49,4085.31,4087.22,1638
1763543700,4087.22,4088.34,4085.27,4088.13,1588
1763544000,4088.12,4090.93,4087.82,4090.04,1477
1763544300,4090.08,4090.2,4088.16,4088.51,1235
1763544600,4088.53,4091.3,4088.11,4090.91,1513
1763544900,4090.91,4094.03,4090.53,4094.03,1737
1763545200,4094.02,4096.16,4093.6,4094.96,1651
1763545500,4094.95,4096.85,4094.51,4094.78,1532
1763545800,4094.77,4095.75,4092.17,4092.2,1538
1763546100,4092.15,4092.18,4086.25,4086.9,2224
1763546400,4086.9,4086.9,4083.29,4084.83,2438
1763546700,4084.82,4086.12,4082.65,4082.98,1955
1763547000,4082.93,4083.07,4078.33,4082.2,2090
1763547300,4082.22,4084.24,4080.53,4084.01,1878
1763547600,4084.04,4086.53,4083.34,4085.99,1693
1763547900,4086.03,4088.69,4083.72,4087.95,1945
1763548200,4087.95,4088.56,4083.31,4084.29,1962
1763548500,4084.28,4085.92,4082.9,4083.87,1649
1763548800,4083.9,4084.37,4080.43,4081.57,2262
1763549100,4081.56,4083.84,4081.09,4081.29,1608
1763549400,4081.29,4084.76,4080.36,4084.76,1557
1763549700,4084.81,4085.66,4083.02,4083.47,1679
1763550000,4083.33,4085.03,4081.12,4083.64,2148
1763550300,4083.63,4087.88,4083.59,4087.45,1992
1763550600,4087.44,4090.6,4086.55,4090.0,2027
1763550900,4089.88,4089.91,4085.63,4088.94,1957
1763551200,4088.94,4092.01,4087.54,4090.01,1902
1763551500,4090.04,4091.19,4088.53,4091.14,1389
1763551800,4091.14,4091.39,4087.8,4090.0,1649
1763552100,4089.99,4091.3,4088.96,4089.91,1838
1763552400,4089.9,4098.76,4089.9,4098.51,2013
1763552700,4098.49,4106.95,4098.4,4103.76,3032
1763553000,4103.73,4108.04,4102.22,4106.13,2769
1763553300,4106.11,4116.28,4105.95,4113.33,2842
1763553600,4113.34,4115.18,4110.96,4113.2,2578
1763553900,4113.16,4119.05,4112.55,4112.6,2524
1763554200,4112.6,4113.64,4109.24,4111.14,2244
1763554500,4111.11,4115.8,4110.89,4114.51,2219
1763554800,4114.53,4115.55,4110.71,4113.34,2188
1763555100,4113.3,4113.75,4110.81,4112.27,1985
1763555400,4112.29,4114.74,4110.27,4112.52,2050
1763555700,4112.51,4114.61,4111.41,4113.66,1497
1763556000,4113.58,4114.04,4111.42,4112.68,1699
1763556300,4112.68,4113.71,4110.91,4111.55,1942
1763556600,4111.51,4113.64,4110.93,4112.06,1780
1763556900,4112.07,4112.07,4107.07,4108.95,2147
1763557200,4108.95,4111.36,4106.63,4108.47,1987
1763557500,4108.47,4109.92,4106.54,4108.97,1556
1763557800,4108.98,4111.01,4107.27,4110.14,1611
1763558100,4110.14,4117.54,4109.97,4117.16,2082
1763558400,4117.16,4117.16,4112.57,4113.55,1572
1763558700,4113.55,4114.83,4112.55,4114.33,1411
1763559000,4114.34,4115.02,4112.71,4113.57,1475
1763559300,4113.55,4114.27,4111.52,4112.7,1629
1763559600,4112.7,4113.58,4109.99,4111.5,1512
1763559900,4111.5,4115.27,4111.41,4114.87,1565
1763560200,4114.91,4116.91,4114.46,4115.64,1724
1763560500,4115.63,4115.63,4112.34,4112.82,1590
1763560800,4112.91,4116.74,4112.6,4115.09,1931
1763561100,4115.09,4117.6,4114.94,4116.39,1512
1763561400,4116.36,4119.72,4116.17,4116.19,1849
1763561700,4116.14,4116.4,4113.14,4113.32,1907
1763562000,4113.32,4116.7,4112.21,4116.57,1765
1763562300,4116.64,4117.5,4115.18,4117.1,1649
1763562600,4117.13,4118.01,4115.38,4115.38,1329
1763562900,4115.38,4118.91,4114.9,4118.58,1723
1763563200,4118.58,4119.78,4115.55,4117.29,1601
1763563500,4117.29,4119.59,4116.17,4118.23,1724
1763563800,4118.27,4119.06,4112.24,4115.4,2012
1763564100,4115.43,4116.33,4113.61,4114.57,1973
1763564400,4114.56,4115.18,4109.4,4110.31,3337
1763564700,4110.3,4113.12,4106.66,4107.22,2925
1763565000,4107.19,4108.51,4101.33,4103.13,2918
1763565300,4103.12,4105.03,4100.78,4104.03,2731
1763565600,4104.02,4109.23,4102.51,4104.1,3060
1763565900,4104.09,4109.64,4103.78,4109.32,2310
1763566200,4109.31,4115.05,4106.57,4107.17,2757
1763566500,4107.15,4114.03,4106.93,4111.68,2788
1763566800,4111.67,4114.53,4111.36,4114.49,2277
1763567100,4114.49,4117.7,4112.27,4112.37,2545
1763567400,4112.39,4112.39,4106.1,4106.33,2946
1763567700,4106.33,4111.27,4106.32,4110.57,2374
1763568000,4110.58,4115.04,4110.58,4115.01,2626
1763568300,4115.02,4115.74,4111.52,4111.63,2506
1763568600,4111.62,4118.64,4111.14,4117.61,2504
1763568900,4117.66,4118.7,4112.58,4113.33,2725
1763569200,4113.32,4114.08,4108.48,4109.85,2566
1763569500,4109.85,4110.34,4105.94,4106.87,2676
1763569800,4106.88,4113.75,4102.07,4113.37,3732
1763570100,4113.38,4117.63,4110.67,4115.07,3775
1763570400,4115.06,4117.25,4112.12,4112.52,3363
1763570700,4112.52,4114.79,4109.99,4113.48,3490
1763571000,4113.47,4118.17,4109.25,4117.56,3368
1763571300,4117.59,4129.0,4117.48,4127.95,3585
1763571600,4127.97,4129.47,4124.92,4126.67,3580
1763571900,4126.65,4126.89,4120.77,4126.14,3491
1763572200,4126.15,4130.15,4121.78,4129.87,3381
1763572500,4129.87,4132.77,4127.27,4129.32,3473
1763572800,4129.33,4130.1,4124.74,4124.74,3281
1763573100,4124.71,4125.3,4115.94,4116.31,3364
1763573400,4116.3,4119.09,4114.1,4117.05,3399
1763573700,4117.01,4121.27,4111.24,4112.93,3158
1763574000,4112.95,4113.61,4109.09,4109.87,3415
1763574300,4110.0,4110.81,4103.88,4106.63,3372
1763574600,4106.61,4109.31,4090.19,4091.93,3648
1763574900,4091.91,4097.0,4091.2,4096.59,3788
1763575200,4096.62,4098.6,4084.11,4090.77,3896
1763575500,4090.92,4093.96,4088.78,4089.52,3563
1763575800,4089.56,4095.0,4086.72,4094.77,3580
1763576100,4094.73,4095.39,4081.91,4083.96,3614
1763576400,4084.15,4091.48,4084.15,4086.15,3359
1763576700,4086.07,4086.25,4071.56,4074.63,3875
1763577000,4074.59,4079.2,4071.91,4077.47,3699
1763577300,4077.48,4079.3,4067.91,4074.12,3650
1763577600,4074.12,4075.73,4069.54,4073.51,3563
1763577900,4073.5,4077.48,4070.02,4073.08,3514
1763578200,4073.02,4078.11,4071.06,4077.32,3324
1763578500,4077.29,4077.29,4071.99,4074.62,3498
1763578800,4074.59,4076.31,4056.67,4060.71,3701
1763579100,4060.75,4062.67,4055.59,4060.54,3897
1763579400,4060.54,4070.45,4059.6,4065.59,3500
1763579700,4065.53,4067.18,4061.99,4066.01,3389
1763580000,4066.0,4070.91,4065.47,4069.68,3330
1763580300,4069.71,4073.06,4066.57,4072.19,3263
1763580600,4072.17,4073.2,4068.64,4070.65,3374
1763580900,4070.64,4072.05,4063.16,4071.54,3451
1763581200,4071.55,4078.29,4069.66,4075.27,3286
1763581500,4075.29,4078.2,4072.01,4077.09,3309
1763581800,4077.08,4081.2,4076.39,4076.4,3288
1763582100,4076.38,4079.71,4076.25,4078.89,2876
1763582400,4078.89,4083.34,4078.63,4082.63,2698
1763582700,4082.56,4083.93,4079.16,4082.82,3044
1763583000,4082.83,4085.64,4081.86,4083.91,3114
1763583300,4083.91,4086.61,4082.81,4084.04,2799
1763583600,4084.04,4086.53,4082.63,4084.99,2739
1763583900,4084.95,4085.77,4078.8,4081.76,3202
1763584200,4081.72,4082.81,4075.77,4077.58,3155
1763584500,4077.58,4084.34,4076.1,4081.88,3052
1763584800,4081.89,4082.11,4077.24,4079.26,2760
1763585100,4079.26,4081.84,4078.24,4081.59,2747
1763585400,4081.59,4091.16,4081.59,4090.08,3046
1763585700,4089.89,4089.95,4086.6,4087.16,1970
1763586000,4087.15,4087.18,4079.45,4083.29,2709
1763586300,4083.27,4084.98,4079.26,4083.94,2918
1763586600,4084.03,4084.03,4073.17,4077.93,3246
1763586900,4077.94,4079.14,4073.33,4077.31,3082
1763587200,4077.33,4077.35,4072.94,4074.68,2720
1763587500,4074.66,4075.4,4069.23,4071.79,3210
1763587800,4071.77,4072.77,4069.11,4071.82,2989
1763588100,4071.86,4076.71,4070.93,4071.15,2891
1763588400,4071.29,4073.03,4070.46,4071.8,2694
1763588700,4071.84,4074.22,4070.88,4073.32,2843
1763589000,4073.33,4077.43,4071.9,4075.6,2677
1763589300,4075.6,4075.81,4072.39,4073.62,2984
1763589600,4073.61,4075.11,4072.25,4073.47,2709
1763589900,4073.47,4078.06,4073.28,4075.55,2095
1763590200,4075.58,4076.54,4073.51,4075.66,2185
1763590500,4075.66,4081.49,4075.66,4080.91,2185
1763590800,4080.89,4082.11,4076.62,4077.83,2533
1763591100,4077.79,4080.63,4075.95,4079.33,2462
1763591400,4079.28,4079.73,4074.66,4077.14,2588
1763591700,4077.13,4080.48,4076.16,4077.96,2600
1763592000,4078.0,4078.27,4075.31,4077.09,2695
1763592300,4077.08,4077.57,4072.33,4072.42,2472
1763592600,4072.43,4078.31,4072.26,4076.94,2591
1763592900,4076.94,4078.07,4074.99,4076.29,2194
1763593200,4076.3,4076.3,4071.55,4074.15,1590
1763593500,4074.16,4074.54,4071.82,4072.52,885
1763593800,4072.53,4074.39,4071.37,4072.36,905
1763594100,4072.35,4072.45,4065.65,4068.63,1581
1763594400,4068.7,4076.07,4067.48,4076.0,2025
1763594700,4076.0,4077.3,4074.03,4076.66,1422
1763595000,4076.66,4083.62,4076.21,4083.55,1537
1763595300,4083.54,4084.76,4080.52,4080.78,1681
1763595600,4080.77,4081.03,4078.13,4080.18,1119
1763595900,4080.15,4082.16,4080.07,4081.65,667
1763596200,4081.65,4081.72,4077.54,4077.59,953
1763596500,4077.63,4078.59,4076.52,4077.92,657
1763600400,4077.64,4088.19,4075.04,4088.11,1206
1763600700,4088.19,4088.22,4083.52,4085.55,1193
1763601000,4085.55,4089.67,4084.68,4087.97,1448
1763601300,4088.17,4091.1,4087.84,4090.26,1170
1763601600,4090.26,4090.75,4087.77,4088.4,925
1763601900,4088.37,4090.72,4088.06,4088.06,740
1763602200,4088.1,4089.21,4085.89,4088.99,831
1763602500,4088.99,4097.12,4088.14,4095.27,1637
1763602800,4095.29,4098.67,4094.69,4096.43,2064
1763603100,4096.44,4102.02,4096.43,4101.98,2007
1763603400,4101.99,4108.03,4101.73,4105.88,2378
1763603700,4105.87,4108.16,4103.49,4104.44,1799
1763604000,4104.49,4110.09,4104.45,4105.43,2274
1763604300,4105.35,4108.6,4103.68,4108.3,2100
1763604600,4108.29,4109.22,4103.39,4105.52,1889
1763604900,4105.48,4108.31,4105.17,4107.53,1687
1763605200,4107.54,4109.1,4106.38,4108.59,1652
1763605500,4108.59,4108.77,4105.25,4105.59,1356
1763605800,4105.58,4108.84,4105.33,4106.2,1472
1763606100,4106.2,4106.68,4102.04,4103.1,1733
1763606400,4103.16,4105.54,4101.53,4105.11,1595
1763606700,4105.1,4105.97,4103.0,4103.15,1706
1763607000,4103.16,4103.88,4100.4,4102.69,1989
1763607300,4102.66,4103.91,4100.96,4103.12,1822
1763607600,4103.01,4108.15,4101.43,4106.2,3262
1763607900,4106.2,4109.11,4100.98,4101.86,2705
1763608200,4101.8,4104.24,4096.56,4097.63,2791
1763608500,4097.63,4098.79,4096.4,4097.93,2181
1763608800,4097.93,4097.93,4092.38,4096.52,2152
1763609100,4096.51,4099.05,4094.01,4094.41,2273
1763609400,4094.41,4094.79,4088.38,4091.42,2689
1763609700,4091.43,4093.6,4090.5,4091.24,2460
1763610000,4091.28,4092.22,4088.48,4091.71,2094
1763610300,4091.68,4098.26,4091.65,4095.15,2748
1763610600,4095.19,4096.02,4089.0,4089.48,2314
1763610900,4089.44,4089.48,4081.09,4081.39,2701
1763611200,4081.38,4081.59,4070.6,4070.85,3523
1763611500,4070.91,4071.1,4059.46,4063.5,3529
1763611800,4063.51,4066.75,4059.2,4063.44,3257
1763612100,4063.44,4064.17,4041.42,4050.68,3574
1763612400,4050.78,4054.51,4042.98,4054.37,3357
1763612700,4054.38,4056.26,4052.28,4055.07,2558
1763613000,4055.07,4060.43,4053.54,4054.37,2852
1763613300,4054.35,4058.3,4053.53,4056.58,2580
1763613600,4056.59,4061.84,4055.44,4061.39,2284
1763613900,4061.44,4067.15,4060.24,4065.78,2193
1763614200,4065.76,4068.9,4065.38,4068.14,2157
1763614500,4068.0,4070.17,4066.31,4067.05,2106
1763614800,4067.05,4075.89,4066.51,4074.78,3192
1763615100,4074.76,4085.54,4074.12,4083.09,3006
1763615400,4083.06,4083.06,4077.63,4078.26,2515
1763615700,4078.26,4078.3,4073.17,4074.43,2538
1763616000,4074.44,4076.6,4072.68,4075.41,2054
1763616300,4075.36,4078.49,4073.4,4076.17,1823
1763616600,4076.17,4076.63,4069.99,4070.2,1593
1763616900,4070.2,4073.67,4068.97,4071.78,1902
1763617200,4071.74,4072.49,4065.25,4065.97,1877
1763617500,4065.96,4069.47,4065.51,4069.43,1738
1763617800,4069.4,4069.45,4064.86,4068.11,2038
1763618100,4068.11,4072.97,4067.97,4072.34,1818
1763618400,4072.42,4074.45,4068.33,4070.12,1961
1763618700,4070.12,4074.84,4068.81,4074.62,1876
1763619000,4074.62,4078.78,4074.6,4078.09,1999
1763619300,4078.07,4080.08,4077.7,4078.96,1775
1763619600,4078.96,4079.56,4076.16,4076.9,1629
1763619900,4076.9,4078.63,4076.4,4078.3,1137
1763620200,4078.3,4079.68,4076.21,4076.37,1187
1763620500,4076.32,4076.69,4075.11,4075.95,1246
1763620800,4075.96,4076.7,4073.4,4076.58,1267
1763621100,4076.58,4078.39,4074.63,4078.35,1383
1763621400,4078.34,4079.51,4077.08,4079.4,1041
1763621700,4079.41,4080.42,4075.61,4075.62,1417
1763622000,4075.6,4075.97,4069.65,4071.95,2046
1763622300,4071.95,4073.85,4069.7,4069.78,1897
1763622600,4069.78,4071.74,4068.02,4071.4,1923
1763622900,4071.41,4073.77,4069.48,4073.73,1639
1763623200,4073.73,4074.04,4070.49,4072.46,1438
1763623500,4072.47,4072.71,4068.38,4069.65,1714
1763623800,4069.64,4071.23,4066.2,4070.9,2690
1763624100,4070.9,4072.26,4064.6,4068.98,2484
1763624400,4068.98,4070.73,4066.98,4067.14,2101
1763624700,4067.15,4071.01,4066.82,4068.66,1828
1763625000,4068.66,4070.79,4066.89,4069.49,1831
1763625300,4069.51,4071.83,4066.33,4066.71,1884
1763625600,4066.71,4069.48,4064.97,4067.48,2467
1763625900,4067.49,4077.64,4067.4,4076.04,2547
1763626200,4076.04,4077.07,4072.6,4073.44,2192
1763626500,4073.4,4074.77,4068.79,4069.97,2154
1763626800,4069.87,4069.94,4065.35,4066.62,2374
1763627100,4066.62,4066.63,4058.66,4062.94,2499
1763627400,4062.95,4066.39,4061.59,4062.23,2454
1763627700,4062.21,4068.58,4061.84,4068.37,2181
1763628000,4068.37,4072.13,4067.69,4067.92,1884
1763628300,4067.85,4070.34,4066.79,4067.3,1929
1763628600,4067.3,4067.68,4063.5,4066.25,2528
1763628900,4066.24,4068.68,4064.99,4068.41,1884
1763629200,4068.37,4068.88,4065.48,4068.61,1858
1763629500,4068.62,4075.69,4068.57,4075.47,2355
1763629800,4075.47,4076.58,4073.12,4073.65,2139
1763630100,4073.66,4073.73,4065.41,4065.87,2172
1763630400,4065.8,4065.87,4060.1,4061.84,2074
1763630700,4061.8,4065.45,4060.35,4062.85,2260
1763631000,4062.84,4068.15,4062.17,4066.61,1789
1763631300,4066.61,4067.81,4063.31,4065.05,1759
1763631600,4065.05,4065.28,4058.7,4059.85,1750
1763631900,4059.81,4061.7,4054.26,4059.25,2504
1763632200,4059.22,4061.38,4057.92,4060.45,1743
1763632500,4060.45,4061.16,4058.02,4059.94,1743
1763632800,4059.98,4063.15,4048.74,4048.74,2942
1763633100,4048.72,4055.04,4048.72,4050.04,2816
1763633400,4050.02,4051.61,4042.81,4047.18,2872
1763633700,4047.18,4050.54,4042.71,4043.12,2633
1763634000,4043.08,4047.58,4038.86,4044.75,2913
1763634300,4044.74,4045.89,4041.24,4045.87,2458
1763634600,4045.89,4053.49,4044.05,4053.38,3056
1763634900,4053.55,4058.5,4052.07,4053.36,2696
1763635200,4053.37,4054.69,4050.67,4054.39,2817
1763635500,4054.39,4058.93,4051.91,4055.59,2512
1763635800,4055.59,4058.62,4053.17,4057.83,2319
1763636100,4057.99,4069.46,4056.15,4063.53,2729
1763636400,4063.52,4071.19,4063.23,4069.15,2670
1763636700,4069.09,4069.69,4065.04,4066.71,2657
1763637000,4066.72,4072.75,4066.1,4068.86,2360
1763637300,4068.84,4071.68,4063.2,4063.57,2190
1763637600,4063.57,4068.74,4063.52,4063.88,1901
1763637900,4063.88,4065.0,4058.88,4059.19,2210
1763638200,4059.21,4061.27,4055.63,4060.51,2095
1763638500,4060.47,4066.81,4059.71,4064.82,2041
1763638800,4064.81,4067.53,4063.4,4063.56,1687
1763639100,4063.55,4065.24,4059.8,4061.64,2118
1763639400,4061.63,4069.01,4061.53,4067.57,1890
1763639700,4067.57,4068.78,4063.91,4064.12,1554
1763640000,4064.13,4068.23,4063.4,4067.36,1546
1763640300,4067.37,4068.13,4065.89,4067.26,1360
1763640600,4067.26,4067.26,4058.93,4059.7,1846
1763640900,4059.67,4063.81,4059.61,4060.57,1783
1763641200,4060.56,4062.74,4058.17,4061.74,1673
1763641500,4061.75,4064.0,4061.35,4061.59,1408
1763641800,4061.54,4066.92,4061.25,4064.9,1427
1763642100,4064.9,4065.98,4061.67,4063.4,1345
1763642400,4063.39,4065.77,4061.67,4063.39,1399
1763642700,4063.39,4065.0,4062.11,4063.34,1520
1763643000,4063.33,4063.93,4060.51,4060.62,1597
1763643300,4060.6,4061.99,4058.25,4059.98,2274
1763643600,4059.98,4061.06,4054.53,4055.24,1833
1763643900,4055.23,4058.62,4054.2,4056.71,1959
1763644200,4056.71,4059.16,4056.2,4057.27,1604
1763644500,4057.27,4057.27,4052.18,4054.0,2169
1763644800,4054.0,4055.03,4051.16,4054.6,1861
1763645100,4054.57,4056.56,4052.67,4056.54,1839
1763645400,4056.55,4057.67,4054.52,4057.39,1528
1763645700,4057.39,4061.9,4057.04,4060.1,1616
1763646000,4060.11,4068.39,4059.97,4066.55,2112
1763646300,4066.56,4066.72,4058.88,4058.88,1929
1763646600,4058.88,4060.36,4056.48,4059.82,1819
1763646900,4059.82,4061.34,4057.63,4060.65,1525
1763647200,4060.69,4064.94,4060.13,4063.77,1610
1763647500,4063.75,4069.69,4063.37,4068.45,1814
1763647800,4068.45,4074.85,4066.5,4072.67,2426
1763648100,4072.67,4077.63,4069.72,4077.18,2147
1763648400,4077.22,4079.3,4072.4,4072.93,1962
1763648700,4072.92,4074.7,4072.26,4073.3,1704
1763649000,4073.32,4079.14,4073.03,4077.61,2031
1763649300,4077.55,4078.18,4073.95,4074.4,1516
1763649600,4074.39,4078.31,4074.1,4076.82,1869
1763649900,4076.82,4078.75,4074.31,4078.22,1841
1763650200,4078.22,4080.69,4077.78,4079.29,2160
1763650500,4079.3,4082.03,4077.75,4081.8,1907
1763650800,4081.8,4088.74,4081.44,4087.74,3319
1763651100,4087.73,4094.33,4086.61,4091.18,3230
1763651400,4091.18,4091.63,4086.05,4090.13,2814
1763651700,4090.15,4093.13,4087.76,4089.62,2884
1763652000,4089.86,4090.97,4083.79,4087.98,2970
1763652300,4088.0,4091.32,4085.22,4086.0,2619
1763652600,4086.0,4089.27,4067.03,4074.85,4397
1763652900,4074.71,4096.22,4074.59,4092.95,4148
1763653200,4092.86,4095.09,4080.36,4080.55,3883
1763653500,4080.55,4088.57,4075.64,4088.45,3761
1763653800,4088.52,4089.99,4077.78,4078.21,3613
1763654100,4078.19,4083.61,4073.09,4080.28,3382
1763654400,4080.25,4083.36,4074.14,4075.96,3363
1763654700,4076.0,4079.0,4072.18,4076.58,3316
1763655000,4076.6,4082.61,4074.49,4078.61,3349
1763655300,4078.62,4088.34,4078.32,4088.3,3180
1763655600,4088.37,4088.57,4083.16,4084.6,2778
1763655900,4084.59,4085.96,4079.75,4080.44,2582
1763656200,4080.5,4084.28,4074.42,4078.59,3937
1763656500,4078.57,4086.51,4076.28,4082.39,3933
1763656800,4082.39,4091.49,4078.85,4088.9,4061
1763657100,4088.91,4104.19,4086.48,4102.64,3925
1763657400,4102.73,4107.2,4100.32,4100.7,3888
1763657700,4100.7,4100.7,4090.89,4093.36,3454
1763658000,4093.32,4097.11,4089.41,4094.79,3686
1763658300,4094.85,4096.04,4082.75,4088.69,3786
1763658600,4088.73,4094.01,4087.29,4092.49,3601
1763658900,4092.39,4096.73,4090.03,4091.85,3374
1763659200,4091.84,4093.99,4086.43,4093.86,3192
1763659500,4093.86,4098.88,4092.36,4095.43,3189
1763659800,4095.42,4096.15,4079.26,4079.27,3534
1763660100,4078.93,4082.78,4074.89,4081.68,3638
1763660400,4081.66,4088.11,4080.84,4087.92,3218
1763660700,4087.92,4088.66,4078.21,4081.45,3166
1763661000,4081.5,4086.84,4081.46,4084.93,3111
1763661300,4084.91,4085.02,4070.3,4070.33,3438
1763661600,4070.28,4078.04,4068.77,4075.92,3685
1763661900,4075.91,4082.6,4072.94,4080.89,3418
1763662200,4080.88,4082.46,4073.62,4074.48,3159
1763662500,4074.41,4078.36,4069.98,4071.25,3610
1763662800,4071.26,4073.83,4066.01,4070.69,3746
1763663100,4070.72,4071.13,4062.97,4065.16,3950
1763663400,4065.13,4067.55,4059.99,4065.93,3861
1763663700,4065.93,4068.06,4060.97,4062.81,3963
1763664000,4063.02,4063.71,4057.78,4059.18,3971
1763664300,4059.25,4067.24,4057.74,4061.91,4069
1763664600,4061.91,4067.0,4055.56,4056.1,4085
1763664900,4056.03,4056.49,4044.82,4049.19,4135
1763665200,4049.14,4054.18,4045.28,4050.75,4329
1763665500,4050.75,4052.01,4043.69,4051.37,4187
1763665800,4051.37,4054.82,4046.04,4052.54,4134
1763666100,4052.59,4057.8,4050.43,4054.71,4057
1763666400,4054.71,4061.23,4051.13,4059.12,4282
1763666700,4059.13,4059.95,4053.95,4056.15,4000
1763667000,4056.11,4060.08,4050.81,4052.25,3756
1763667300,4052.2,4057.45,4049.34,4056.89,3615
1763667600,4056.93,4059.34,4050.3,4052.34,3531
1763667900,4052.24,4060.75,4051.52,4058.96,3640
1763668200,4058.93,4063.44,4055.9,4061.79,3373
1763668500,4061.82,4068.43,4061.48,4066.18,3455
1763668800,4066.18,4069.49,4065.06,4068.8,3268
1763669100,4068.79,4072.59,4066.35,4066.37,3295
1763669400,4066.35,4071.13,4064.42,4066.46,3090
1763669700,4066.45,4067.13,4060.89,4061.61,3397
1763670000,4061.6,4063.84,4057.75,4059.33,3397
1763670300,4059.36,4061.85,4056.27,4060.4,3494
1763670600,4060.36,4063.99,4057.58,4063.83,3617
1763670900,4063.83,4067.29,4062.12,4066.13,3193
1763671200,4066.09,4066.16,4059.68,4060.93,3010
1763671500,4060.95,4061.06,4056.69,4060.08,2940
1763671800,4060.07,4060.35,4057.89,4059.77,2865
1763672100,4059.78,4063.03,4057.77,4060.63,2670
1763672400,4060.62,4063.81,4059.11,4060.63,3046
1763672700,4060.63,4064.23,4060.1,4063.97,2618
1763673000,4063.96,4069.27,4063.87,4069.15,2912
1763673300,4069.16,4073.67,4066.33,4072.87,3264
1763673600,4072.9,4085.49,4072.6,4080.97,3281
1763673900,4081.01,4087.1,4080.43,4084.2,3339
1763674200,4084.21,4084.26,4079.38,4081.03,2882
1763674500,4081.03,4087.12,4081.03,4081.81,2898
1763674800,4081.82,4084.7,4081.58,4082.99,2808
1763675100,4082.99,4083.81,4080.41,4082.26,2521
1763675400,4082.28,4083.7,4080.33,4082.94,2565
1763675700,4082.93,4085.52,4081.46,4084.55,2823
1763676000,4084.61,4085.05,4081.57,4082.05,2881
1763676300,4082.05,4084.08,4078.9,4079.05,2649
1763676600,4079.09,4080.41,4074.15,4077.16,2490
1763676900,4077.16,4081.49,4077.03,4080.61,2472
1763677200,4080.59,4081.24,4075.83,4075.83,2394
1763677500,4075.84,4077.27,4074.06,4077.27,2386
1763677800,4077.31,4078.0,4074.24,4074.82,2291
1763678100,4074.79,4075.18,4073.32,4074.97,2057
1763678400,4074.96,4078.26,4073.61,4077.87,2507
1763678700,4077.87,4080.09,4074.45,4076.23,2527
1763679000,4076.33,4079.5,4074.26,4075.93,2992
1763679300,4075.91,4077.34,4073.57,4077.16,2763
1763679600,4077.16,4079.36,4074.29,4079.2,1632
1763679900,4079.21,4079.67,4078.53,4079.03,1094
1763680200,4079.04,4079.29,4076.35,4077.06,992
1763680500,4077.07,4079.89,4076.36,4079.33,960
1763680800,4079.33,4080.02,4079.29,4079.9,899
1763681100,4079.9,4080.78,4078.91,4078.98,870
1763681400,4078.99,4080.23,4078.07,4079.06,715
1763681700,4079.09,4079.37,4077.0,4077.6,564
1763682000,4077.61,4077.9,4076.46,4076.65,663
1763682300,4076.65,4078.31,4076.63,4077.43,560
1763682600,4077.43,4079.75,4077.12,4078.28,596
1763682900,4078.25,4078.65,4077.01,4077.07,386
